id,query,success,error
200,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.driverid, drivers_1.surname, drivers_1.driverref, drivers_1.dob, drivers_1.code, drivers_1.nationality, drivers_1.forename, min( drivers_1.driverid) , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.driverref is not NULL group by drivers_1.code, drivers_1.dob, drivers_1.driverid, drivers_1.driverref, drivers_1.forename, drivers_1.nationality, drivers_1.surname limit 17) UNION (select constructor_standings_1.constructorstandingsid, min( constructor_standings_1.constructorid), max( constructor_standings_1.date), max( constructor_standings_1.points), max( constructor_standings_1.date), max( constructor_standings_1.date), max( constructor_standings_1.points), max( constructor_standings_1.position) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.wins is not NULL group by constructor_standings_1.points, constructor_standings_1.raceid, constructor_standings_1.wins limit 34);",NO,"ERREUR:  la colonne « constructor_standings_1.constructorstandingsid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 18 : constructor_standings_1.constructorstandingsid,            ^"
201,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select count(*), constructor_results_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join drivers as drivers_1 on (constructor_results_1.constructorresultsid = drivers_1.driverid ) where constructor_results_1.date is not NULL group by constructor_results_1.points limit 21) UNION (select count(*), sum( races_1.raceid) , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.circuitid >= races_1.round limit 1);",NO,"ERREUR:  UNION/INTERSECT/EXCEPT n'a pas pu convertir le type provsql.agg_token en bigint"
202,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_1.driverid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.date is not NULL limit 23) INTERSECT (select races_1.round , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.round is not NULL limit 40);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
203,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select constructor_standings_1.wins, constructor_standings_1.points, constructor_standings_1.constructorstandingsid, constructor_standings_1.raceid, constructor_standings_1.date, min( constructor_standings_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.position is not NULL group by constructor_standings_1.constructorstandingsid, constructor_standings_1.date, constructor_standings_1.points, constructor_standings_1.raceid, constructor_standings_1.wins limit 31) INTERSECT (select drivers_1.driverid, min( drivers_1.dob), drivers_1.driverid, drivers_1.driverid, drivers_1.dob, min( drivers_1.dob) , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.forename is not NULL limit 41);",NO,"ERREUR:  la colonne « drivers_1.driverid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : drivers_1.driverid,            ^"
204,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.circuitid, races_1.time , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.raceid is not NULL limit 3) EXCEPT (select constructor_standings_1.raceid, count( constructor_standings_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.points is not NULL group by constructor_standings_1.points, constructor_standings_1.raceid, constructor_standings_1.wins limit 41);",NO,"ERREUR:  les EXCEPT types text et bigint ne peuvent pas correspondre LIGNE 11 : count(            ^"
205,"-- meta {""num_joins"":2,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select standings_1.driverstandingsid, constructor_results_1.points, standings_1.driverid, constructor_results_1.date, circuits_1.lng, circuits_1.alt, standings_1.wins, max( standings_1.driverid), standings_1.position, circuits_1.circuitref, min( circuits_1.alt) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join circuits as circuits_1 on (constructor_results_1.constructorresultsid = circuits_1.circuitid ) inner join standings as standings_1 on (constructor_results_1.constructorresultsid = standings_1.driverstandingsid ) where constructor_results_1.date is not NULL group by circuits_1.alt, circuits_1.circuitref, circuits_1.lng, constructor_results_1.date, constructor_results_1.points, standings_1.driverid, standings_1.driverstandingsid, standings_1.position, standings_1.wins limit 28) INTERSECT (select min( circuits_2.alt), circuits_2.alt, circuits_2.circuitid, min( circuits_2.circuitid), circuits_2.lng, circuits_2.lng, circuits_2.circuitid, min( circuits_2.circuitid), circuits_2.circuitid, circuits_2.circuitref, min( circuits_2.alt) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_2 where circuits_2.name is not NULL limit 16);",NO,"ERREUR:  la colonne « circuits_2.alt » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 28 : circuits_2.alt,            ^"
206,"-- meta {""num_joins"":3,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_2.constructorstandingsid, constructor_standings_2.position, drivers_1.driverid, races_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 inner join constructor_standings as constructor_standings_2 inner join races as races_1 inner join drivers as drivers_1 on (races_1.raceid = drivers_1.driverid ) on (constructor_standings_2.constructorstandingsid = drivers_1.driverid ) on (constructor_standings_1.constructorstandingsid = drivers_1.driverid ) where constructor_standings_2.wins is not NULL limit 7) UNION (select max( results_1.date), results_1.raceid, min( results_1.points), results_1.grid , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.milliseconds > results_1.points group by results_1.date, results_1.grid, results_1.laps, results_1.rank limit 16);",NO,"ERREUR:  la colonne « results_1.raceid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 20 : results_1.raceid,            ^"
207,"-- meta {""num_joins"":3,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.driverid, standings_1.date, standings_2.position, standings_3.points, standings_1.points, standings_1.position , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join standings as standings_2 inner join constructor_standings as constructor_standings_1 on (standings_2.driverstandingsid = constructor_standings_1.constructorstandingsid ) on (standings_1.driverstandingsid = constructor_standings_1.constructorstandingsid ) inner join standings as standings_3 on (constructor_standings_1.constructorstandingsid = standings_3.driverstandingsid ) where standings_1.date <= standings_2.date limit 1) EXCEPT (select circuits_1.circuitid, sum( circuits_1.lat), count( circuits_1.name), circuits_1.alt, circuits_1.lng, circuits_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.circuitref is not NULL group by circuits_1.circuitid, circuits_1.circuitref, circuits_1.country, circuits_1.lat, circuits_1.lng, circuits_1.name limit 1);",NO,"ERREUR:  les EXCEPT types timestamp without time zone et double precision ne peuvent pas correspondre LIGNE 21 : sum(            ^"
208,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.time > races_1.name limit 18) EXCEPT (select min( races_2.date) , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_2 where races_2.circuitid is not NULL group by races_2.date, races_2.name, races_2.round, races_2.time, races_2.year limit 16);",NO,"ERREUR:  les EXCEPT types bigint et timestamp without time zone ne peuvent pas correspondre LIGNE 9 : min(           ^"
209,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select drivers_1.nationality, drivers_1.driverid, drivers_1.forename, drivers_1.dob , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.dob is not NULL limit 42) INTERSECT (select sum( qualifying_1.number), qualifying_1.qualifyid, max( qualifying_1.date), qualifying_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.date < qualifying_1.date group by qualifying_1.date, qualifying_1.number limit 30);",NO,"ERREUR:  la colonne « qualifying_1.qualifyid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 14 : qualifying_1.qualifyid,            ^"
210,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select qualifying_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.constructorid is not NULL limit 27;",YES,""
211,"-- meta {""num_joins"":3,""num_aggregates"":4,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select avg( standings_1.raceid), standings_1.raceid, count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.raceid = standings_1.wins group by standings_1.raceid limit 40) INTERSECT (select sum( races_1.year), results_1.laps, min( results_1.laps) , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join constructor_standings as constructor_standings_1 on (races_1.raceid = constructor_standings_1.constructorstandingsid ) inner join results as results_1 inner join drivers as drivers_1 on (results_1.resultid = drivers_1.driverid ) on (races_1.raceid = results_1.resultid ) where results_1.date = drivers_1.dob limit 36);",NO,"ERREUR:  la colonne « results_1.laps » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 15 : results_1.laps,            ^"
212,"-- meta {""num_joins"":4,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_results_1.constructorid, circuits_1.circuitref, count( standings_2.wins) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 inner join circuits as circuits_1 on (constructors_1.constructorid = circuits_1.circuitid ) inner join standings as standings_1 inner join standings as standings_2 on (standings_1.driverstandingsid = standings_2.driverstandingsid ) inner join constructor_results as constructor_results_1 on (standings_1.driverstandingsid = constructor_results_1.constructorresultsid ) on (constructors_1.constructorid = standings_1.driverstandingsid ) where constructor_results_1.constructorresultsid = standings_2.driverid group by circuits_1.circuitref, constructor_results_1.constructorid limit 26) EXCEPT (select constructors_2.constructorid, constructors_2.nationality, max( constructors_2.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_2 where constructors_2.constructorref is not NULL limit 4);",NO,"ERREUR:  la colonne « constructors_2.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 21 : constructors_2.constructorid,            ^"
