id,query,success,error
320,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select postlinks_1.creationdate, users_2.aboutme from postlinks as postlinks_1 inner join posthistory as posthistory_1 inner join users as users_1 on (posthistory_1.id = users_1.id ) on (postlinks_1.id = posthistory_1.id ) inner join users as users_2 inner join comments as comments_1 on (users_2.id = comments_1.id ) on (postlinks_1.id = comments_1.id ) where users_2.location < users_2.aboutme limit 8;",YES,""
321,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.id, users_1.location, users_1.displayname, users_1.profileimageurl, users_1.aboutme, users_1.creationdate, users_1.accountid, users_1.websiteurl from users as users_1 where users_1.accountid is not NULL limit 28) UNION (select badges_1.id, badges_1.name, badges_1.name, badges_1.userid, badges_1.name, badges_1.date, badges_1.class, badges_1.name from badges as badges_1 where badges_1.date is not NULL limit 38);",YES,""
322,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_2.postid, votes_1.userid, votes_1.postid from votes as votes_1 inner join votes as votes_2 on (votes_1.id = votes_2.id ) where votes_1.userid is not NULL limit 19) EXCEPT (select posts_1.id, posts_1.parentid, posts_1.acceptedanswerid from posts as posts_1 where posts_1.contentlicense is not NULL limit 34);",YES,""
323,"-- meta {""num_joins"":6,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.aboutme, badges_1.class, posts_1.parentid, badges_1.id, users_2.displayname, votes_1.id, posts_1.creationdate, users_1.location, posts_1.posttypeid, comments_1.id, users_1.displayname from users as users_1 inner join badges as badges_1 on (users_1.id = badges_1.id ) inner join posts as posts_1 inner join votes as votes_1 on (posts_1.id = votes_1.id ) on (users_1.id = votes_1.id ) inner join comments as comments_1 inner join users as users_2 on (comments_1.id = users_2.id ) on (users_1.id = comments_1.id ) where users_2.aboutme is not NULL limit 30) UNION (select posthistory_1.revisionguid, posthistory_1.postid, postlinks_1.relatedpostid, postlinks_1.id, posthistory_1.text, posthistory_1.userid, postlinks_1.creationdate, posthistory_1.comment, postlinks_1.linktypeid, posthistory_1.posthistorytypeid, posthistory_1.contentlicense from posthistory as posthistory_1 inner join postlinks as postlinks_1 on (posthistory_1.id = postlinks_1.id ) where posthistory_1.revisionguid >= posthistory_1.text limit 4);",YES,""
324,"-- meta {""num_joins"":5,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.id, votes_1.votetypeid from badges as badges_1 inner join badges as badges_2 on (badges_1.id = badges_2.id ) inner join posts as posts_1 inner join users as users_1 on (posts_1.id = users_1.id ) on (badges_2.id = users_1.id ) inner join votes as votes_1 inner join badges as badges_3 on (votes_1.id = badges_3.id ) on (users_1.id = badges_3.id ) where votes_1.id is not NULL limit 41;",YES,""
325,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.creationdate, posthistory_1.creationdate, votes_1.postid, votes_2.votetypeid, posthistory_1.contentlicense, votes_2.creationdate, badges_1.class, votes_1.id, posthistory_1.postid, posthistory_1.comment from votes as votes_1 inner join votes as votes_2 on (votes_1.id = votes_2.id ) inner join posthistory as posthistory_1 inner join badges as badges_1 on (posthistory_1.id = badges_1.id ) on (votes_2.id = badges_1.id ) where posthistory_1.id is not NULL limit 25) EXCEPT (select posthistory_2.creationdate, posthistory_2.creationdate, posthistory_2.postid, posthistory_2.userid, posthistory_2.userdisplayname, posthistory_2.creationdate, posthistory_2.posthistorytypeid, posthistory_2.id, posthistory_2.posthistorytypeid, posthistory_2.revisionguid from posthistory as posthistory_2 where posthistory_2.postid is not NULL limit 9);",YES,""
326,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.acceptedanswerid, postlinks_1.linktypeid from posts as posts_1 inner join postlinks as postlinks_1 on (posts_1.id = postlinks_1.id ) where posts_1.contentlicense is not NULL limit 17;",YES,""
327,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.relatedpostid, postlinks_1.id from postlinks as postlinks_1 where postlinks_1.id is not NULL limit 12) EXCEPT (select users_1.profileimageurl, votes_1.postid from votes as votes_1 inner join postlinks as postlinks_2 on (votes_1.id = postlinks_2.id ) inner join users as users_1 inner join postlinks as postlinks_3 on (users_1.id = postlinks_3.id ) on (postlinks_2.id = postlinks_3.id ) where postlinks_2.linktypeid is not NULL limit 20);",NO,"ERREUR:  l'attribut 1 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
328,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select users_1.accountid from users as users_1 where users_1.creationdate is not NULL limit 26;",YES,""
329,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select comments_1.postid, comments_1.userdisplayname from comments as comments_1 where comments_1.id is not NULL limit 26;",YES,""
330,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.linktypeid, postlinks_1.creationdate, postlinks_1.postid, postlinks_1.relatedpostid, postlinks_1.id from postlinks as postlinks_1 where postlinks_1.linktypeid < postlinks_1.id limit 16) EXCEPT (select users_1.profileimageurl, posts_1.creationdate, posts_1.owneruserid, postlinks_2.postid, postlinks_2.id from posts as posts_1 inner join postlinks as postlinks_2 on (posts_1.id = postlinks_2.id ) inner join users as users_1 on (postlinks_2.id = users_1.id ) where posts_1.contentlicense is not NULL limit 9);",NO,"ERREUR:  l'attribut 1 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
331,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.websiteurl from users as users_1 where users_1.profileimageurl is not NULL limit 28) UNION (select users_2.location from users as users_2 where users_2.websiteurl is not NULL limit 38);",YES,""
332,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posthistory_1.posthistorytypeid, posthistory_1.revisionguid, posthistory_1.userdisplayname, posthistory_1.text, posthistory_1.postid from posthistory as posthistory_1 where posthistory_1.postid is not NULL limit 33;",YES,""
333,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.creationdate from posthistory as posthistory_1 where posthistory_1.comment is not NULL limit 36) UNION (select comments_1.creationdate from comments as comments_1 where comments_1.userid <= comments_1.id limit 24);",YES,""
334,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.ownerdisplayname, posts_1.id from posts as posts_1 where posts_1.tags is not NULL limit 18;",YES,""
335,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select votes_1.creationdate, votes_1.userid, votes_1.votetypeid from votes as votes_1 where votes_1.postid is not NULL limit 35) UNION (select comments_1.creationdate, comments_1.userid, comments_1.postid from comments as comments_1 where comments_1.userdisplayname is not NULL limit 26);",YES,""
336,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posthistory_1.posthistorytypeid, posthistory_1.text, posthistory_1.postid, posthistory_1.userdisplayname from posthistory as posthistory_1 where posthistory_1.comment = posthistory_1.contentlicense limit 40) EXCEPT (select comments_2.postid, comments_2.contentlicense, comments_2.userid, comments_1.userdisplayname from comments as comments_1 inner join comments as comments_2 on (comments_1.id = comments_2.id ) where comments_2.creationdate <= comments_1.creationdate limit 10);",YES,""
337,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select users_1.aboutme, users_1.id from users as users_1 inner join badges as badges_1 on (users_1.id = badges_1.id ) where users_1.displayname >= users_1.websiteurl limit 23;",YES,""
338,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_1.contentlicense, comments_1.userid from comments as comments_1 where comments_1.userdisplayname < comments_1.contentlicense limit 26) UNION (select badges_1.name, badges_1.class from badges as badges_1 where badges_1.date is not NULL limit 40);",YES,""
339,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.creationdate, posts_1.parentid, posts_1.owneruserid, posts_1.contentlicense from posts as posts_1 where posts_1.title is not NULL limit 14) EXCEPT (select posthistory_1.creationdate, posthistory_1.id, posthistory_1.postid, posthistory_1.comment from posthistory as posthistory_1 where posthistory_1.id is not NULL limit 22);",YES,""
340,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select votes_1.votetypeid, votes_1.creationdate, votes_1.userid, postlinks_1.postid, votes_1.postid, votes_1.id from votes as votes_1 inner join postlinks as postlinks_1 on (votes_1.id = postlinks_1.id ) where votes_1.creationdate < postlinks_1.creationdate limit 1) UNION (select badges_1.userid, badges_1.date, users_1.accountid, badges_1.id, users_1.id, users_1.profileimageurl from badges as badges_1 inner join users as users_1 on (badges_1.id = users_1.id ) where users_1.id <= badges_1.id limit 15);",YES,""
341,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.userid from comments as comments_1 where comments_1.text is not NULL limit 3) EXCEPT (select posthistory_1.posthistorytypeid from posthistory as posthistory_1 where posthistory_1.text is not NULL limit 6);",YES,""
342,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select badges_2.class from badges as badges_1 inner join badges as badges_2 on (badges_1.id = badges_2.id ) where badges_2.userid is not NULL limit 6) EXCEPT (select users_1.profileimageurl from posts as posts_1 inner join users as users_1 on (posts_1.id = users_1.id ) where posts_1.id is not NULL limit 15);",NO,"ERREUR:  l'attribut 1 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
343,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.postid, postlinks_1.postid, votes_1.votetypeid from votes as votes_1 inner join posts as posts_1 on (votes_1.id = posts_1.id ) inner join votes as votes_2 inner join postlinks as postlinks_1 on (votes_2.id = postlinks_1.id ) on (votes_1.id = votes_2.id ) where postlinks_1.linktypeid is not NULL limit 16) EXCEPT (select comments_1.postid, comments_1.userid, comments_1.id from comments as comments_1 where comments_1.contentlicense is not NULL limit 23);",YES,""
344,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.userid from posthistory as posthistory_1 where posthistory_1.userdisplayname = posthistory_1.text limit 16) UNION (select badges_1.userid from badges as badges_1 where badges_1.tagbased is not NULL limit 25);",YES,""
345,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.text from postlinks as postlinks_1 inner join users as users_1 inner join posthistory as posthistory_1 on (users_1.id = posthistory_1.id ) inner join votes as votes_1 on (posthistory_1.id = votes_1.id ) on (postlinks_1.id = posthistory_1.id ) where postlinks_1.creationdate > votes_1.creationdate limit 32) UNION (select users_2.websiteurl from users as users_2 where users_2.accountid <= users_2.id limit 18);",YES,""
346,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select users_1.aboutme, users_1.id, users_1.profileimageurl, users_1.websiteurl, users_1.location, users_1.displayname from users as users_1 where users_1.location is not NULL limit 16) EXCEPT (select badges_1.name, badges_1.id, badges_1.class, badges_1.name, badges_1.name, badges_1.name from badges as badges_1 where badges_1.class is not NULL limit 16);",NO,"ERREUR:  l'attribut 3 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
347,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.tags, posts_1.ownerdisplayname from posts as posts_1 where posts_1.owneruserid is not NULL limit 7;",YES,""
